編號,年份,月,日,星期,號碼1,號碼2,號碼3,號碼4,號碼5
200800175,2008,09,01,1,15 , 26 , 27 , 28 , 37,
200800176,2008,09,02,2,04 , 06 , 20 , 21 , 35,
200800177,2008,09,03,3,01 , 05 , 28 , 32 , 33,
200800178,2008,09,04,4,03 , 13 , 30 , 37 , 39,
200800179,2008,09,05,5,04 , 15 , 20 , 31 , 34,
200800180,2008,09,08,1,01 , 10 , 18 , 31 , 37,
200800181,2008,09,09,2,08 , 24 , 28 , 38 , 39,
200800182,2008,09,10,3,02 , 16 , 28 , 32 , 33,
200800183,2008,09,11,4,10 , 12 , 29 , 34 , 35,
200800184,2008,09,12,5,03 , 06 , 10 , 12 , 26,
200800185,2008,09,15,1,02 , 11 , 16 , 26 , 37,
200800186,2008,09,16,2,04 , 10 , 14 , 17 , 25,
200800187,2008,09,17,3,08 , 16 , 33 , 36 , 37,
200800188,2008,09,18,4,15 , 25 , 27 , 34 , 35,
200800189,2008,09,19,5,02 , 13 , 17 , 23 , 27,
200800190,2008,09,22,1,10 , 15 , 16 , 25 , 33,
200800191,2008,09,23,2,09 , 24 , 25 , 30 , 34,
200800192,2008,09,24,3,06 , 18 , 19 , 27 , 30,
200800193,2008,09,25,4,01 , 13 , 16 , 23 , 32,
200800194,2008,09,26,5,05 , 12 , 27 , 34 , 39,
200800195,2008,09,29,1,04 , 13 , 19 , 22 , 37,
200800196,2008,09,30,2,02 , 03 , 15 , 19 , 32,
200800197,2008,10,01,3,13 , 15 , 23 , 25 , 34,
200800198,2008,10,02,4,03 , 04 , 12 , 19 , 35,
200800199,2008,10,03,5,07 , 21 , 23 , 27 , 36,
200800200,2008,10,06,1,05 , 12 , 16 , 24 , 32,
200800201,2008,10,07,2,10 , 18 , 19 , 23 , 30,
200800202,2008,10,08,3,02 , 15 , 32 , 34 , 37,
200800203,2008,10,09,4,01 , 04 , 19 , 20 , 37,
200800204,2008,10,10,5,01 , 06 , 08 , 25 , 36,
200800205,2008,10,13,1,06 , 10 , 11 , 13 , 14,
200800206,2008,10,14,2,02 , 14 , 15 , 35 , 38,
200800207,2008,10,15,3,03 , 04 , 08 , 23 , 26,
200800208,2008,10,16,4,10 , 14 , 23 , 32 , 38,
200800209,2008,10,17,5,03 , 04 , 06 , 30 , 38,
200800210,2008,10,20,1,03 , 04 , 05 , 24 , 31,
200800211,2008,10,21,2,08 , 14 , 21 , 25 , 28,
200800212,2008,10,22,3,09 , 11 , 16 , 21 , 33,
200800213,2008,10,23,4,08 , 34 , 36 , 37 , 39,
200800214,2008,10,24,5,05 , 21 , 24 , 32 , 38,
200800215,2008,10,27,1,03 , 18 , 31 , 32 , 33,
200800216,2008,10,28,2,03 , 04 , 15 , 28 , 38,
200800217,2008,10,29,3,17 , 18 , 19 , 26 , 30,
200800218,2008,10,30,4,05 , 09 , 17 , 26 , 32,
200800219,2008,10,31,5,05 , 29 , 31 , 35 , 38,
200800220,2008,11,03,1,11 , 23 , 27 , 33 , 36,
200800221,2008,11,04,2,05 , 09 , 10 , 15 , 25,
200800222,2008,11,05,3,01 , 24 , 31 , 34 , 37,
200800223,2008,11,06,4,01 , 08 , 12 , 13 , 35,
200800224,2008,11,07,5,03 , 05 , 07 , 22 , 28,
200800225,2008,11,10,1,04 , 19 , 26 , 30 , 31,
200800226,2008,11,11,2,08 , 23 , 32 , 33 , 39,
200800227,2008,11,12,3,05 , 11 , 24 , 28 , 31,
200800228,2008,11,13,4,08 , 23 , 25 , 26 , 34,
200800229,2008,11,14,5,04 , 05 , 12 , 13 , 29,
200800230,2008,11,17,1,17 , 19 , 30 , 31 , 36,
200800231,2008,11,18,2,07 , 08 , 18 , 22 , 24,
200800232,2008,11,19,3,29 , 30 , 31 , 33 , 34,
200800233,2008,11,20,4,02 , 21 , 28 , 38 , 39,
200800234,2008,11,21,5,05 , 10 , 14 , 23 , 27,
200800235,2008,11,24,1,01 , 02 , 24 , 25 , 34,
200800236,2008,11,25,2,05 , 12 , 15 , 18 , 29,
200800237,2008,11,26,3,04 , 18 , 24 , 26 , 30,
200800238,2008,11,27,4,08 , 14 , 21 , 28 , 36,
200800239,2008,11,28,5,14 , 15 , 16 , 18 , 39,
200800240,2008,12,01,1,05 , 07 , 10 , 19 , 36,
200800241,2008,12,02,2,06 , 09 , 15 , 17 , 31,
200800242,2008,12,03,3,08 , 09 , 19 , 28 , 32,
200800243,2008,12,04,4,17 , 19 , 21 , 38 , 39,
200800244,2008,12,05,5,05 , 07 , 31 , 36 , 38,
200800245,2008,12,08,1,13 , 27 , 35 , 37 , 38,
200800246,2008,12,09,2,02 , 26 , 28 , 31 , 35,
200800247,2008,12,10,3,14 , 20 , 22 , 27 , 30,
200800248,2008,12,11,4,01 , 04 , 10 , 14 , 17,
200800249,2008,12,12,5,10 , 14 , 23 , 25 , 32,
200800250,2008,12,15,1,02 , 05 , 33 , 36 , 39,
200800251,2008,12,16,2,12 , 16 , 18 , 25 , 28,
200800252,2008,12,17,3,05 , 08 , 11 , 14 , 22,
200800253,2008,12,18,4,14 , 16 , 28 , 35 , 37,
200800254,2008,12,19,5,08 , 12 , 18 , 24 , 28,
200800255,2008,12,22,1,05 , 06 , 20 , 31 , 37,
200800256,2008,12,23,2,03 , 11 , 20 , 25 , 37,
200800257,2008,12,24,3,02 , 15 , 25 , 36 , 37,
200800258,2008,12,25,4,08 , 18 , 32 , 37 , 38,
200800259,2008,12,26,5,11 , 12 , 25 , 26 , 35,
200800260,2008,12,29,1,09 , 20 , 22 , 34 , 36,
200800261,2008,12,30,2,03 , 08 , 13 , 19 , 37,
200800262,2008,12,31,3,08 , 12 , 36 , 37 , 39,
200900001,2009,01,01,4,06 , 11 , 14 , 17 , 32,
200900002,2009,01,02,5,12 , 20 , 30 , 38 , 39,
200900003,2009,01,05,1,02 , 03 , 21 , 24 , 29,
200900004,2009,01,06,2,02 , 09 , 10 , 11 , 37,
200900005,2009,01,07,3,12 , 20 , 26 , 33 , 39,
200900006,2009,01,08,4,27 , 28 , 32 , 34 , 35,
200900007,2009,01,09,5,01 , 07 , 11 , 15 , 30,
200900008,2009,01,12,1,10 , 15 , 20 , 22 , 36,
200900009,2009,01,13,2,02 , 11 , 21 , 30 , 34,
200900010,2009,01,14,3,04 , 14 , 25 , 34 , 38,
200900011,2009,01,15,4,14 , 17 , 29 , 35 , 36,
200900012,2009,01,16,5,08 , 09 , 25 , 28 , 35,
200900013,2009,01,19,1,03 , 18 , 24 , 31 , 36,
200900014,2009,01,20,2,05 , 08 , 26 , 32 , 38,
200900015,2009,01,21,3,02 , 03 , 09 , 24 , 35,
200900016,2009,01,22,4,04 , 05 , 21 , 25 , 35,
200900017,2009,01,23,5,02 , 14 , 21 , 33 , 39,
200900018,2009,01,26,1,02 , 07 , 14 , 31 , 39,
200900019,2009,01,27,2,02 , 06 , 09 , 21 , 36,
200900020,2009,01,28,3,05 , 08 , 09 , 26 , 29,
200900021,2009,01,29,4,04 , 09 , 16 , 26 , 31,
200900022,2009,01,30,5,16 , 19 , 30 , 31 , 38,
200900023,2009,02,02,1,08 , 18 , 23 , 27 , 37,
200900024,2009,02,03,2,05 , 18 , 30 , 31 , 39,
200900025,2009,02,04,3,05 , 19 , 22 , 30 , 33,
200900026,2009,02,05,4,04 , 07 , 16 , 19 , 25,
200900027,2009,02,06,5,07 , 12 , 20 , 37 , 39,
200900028,2009,02,09,1,06 , 12 , 15 , 21 , 23,
200900029,2009,02,10,2,20 , 21 , 24 , 26 , 30,
200900030,2009,02,11,3,05 , 17 , 18 , 23 , 37,
200900031,2009,02,12,4,05 , 06 , 24 , 32 , 36,
200900032,2009,02,13,5,04 , 05 , 29 , 32 , 38,
200900033,2009,02,16,1,03 , 06 , 23 , 24 , 35,
200900034,2009,02,17,2,01 , 09 , 18 , 25 , 36,
200900035,2009,02,18,3,01 , 10 , 19 , 22 , 34,
200900036,2009,02,19,4,07 , 09 , 15 , 23 , 31,
200900037,2009,02,20,5,02 , 05 , 19 , 22 , 24,
200900038,2009,02,23,1,15 , 22 , 32 , 33 , 39,
200900039,2009,02,24,2,03 , 06 , 11 , 20 , 30,
200900040,2009,02,25,3,16 , 22 , 24 , 28 , 36,
200900041,2009,02,26,4,02 , 05 , 06 , 27 , 35,
200900042,2009,02,27,5,01 , 09 , 13 , 18 , 25,
200900043,2009,03,02,1,03 , 15 , 24 , 30 , 33,
200900044,2009,03,03,2,01 , 11 , 19 , 21 , 22,
200900045,2009,03,04,3,05 , 10 , 29 , 30 , 36,
200900046,2009,03,05,4,01 , 25 , 29 , 31 , 38,
200900047,2009,03,06,5,06 , 08 , 09 , 19 , 38,
200900048,2009,03,09,1,10 , 21 , 24 , 33 , 36,
200900049,2009,03,10,2,04 , 07 , 09 , 34 , 38,
200900050,2009,03,11,3,12 , 19 , 32 , 36 , 39,
200900051,2009,03,12,4,12 , 31 , 32 , 36 , 37,
200900052,2009,03,13,5,03 , 04 , 13 , 25 , 36,
200900053,2009,03,16,1,01 , 04 , 11 , 29 , 38,
200900054,2009,03,17,2,05 , 07 , 13 , 35 , 37,
200900055,2009,03,18,3,04 , 27 , 32 , 35 , 38,
200900056,2009,03,19,4,02 , 30 , 31 , 33 , 39,
200900057,2009,03,20,5,09 , 17 , 33 , 34 , 36,
200900058,2009,03,23,1,05 , 22 , 24 , 27 , 28,
200900059,2009,03,24,2,05 , 17 , 21 , 31 , 38,
200900060,2009,03,25,3,14 , 15 , 17 , 30 , 32,
200900061,2009,03,26,4,01 , 13 , 16 , 28 , 29,
200900062,2009,03,27,5,03 , 09 , 12 , 24 , 39,
200900063,2009,03,30,1,08 , 15 , 25 , 26 , 28,
200900064,2009,03,31,2,20 , 21 , 25 , 31 , 34,
200900065,2009,04,01,3,11 , 16 , 22 , 31 , 36,
200900066,2009,04,02,4,13 , 16 , 23 , 29 , 31,
200900067,2009,04,03,5,12 , 14 , 19 , 37 , 39,
200900068,2009,04,06,1,16 , 20 , 35 , 36 , 39,
200900069,2009,04,07,2,02 , 04 , 10 , 24 , 39,
200900070,2009,04,08,3,03 , 08 , 10 , 26 , 33,
200900071,2009,04,09,4,05 , 08 , 18 , 26 , 36,
200900072,2009,04,10,5,01 , 02 , 03 , 23 , 32,
200900073,2009,04,13,1,03 , 06 , 17 , 30 , 38,
200900074,2009,04,14,2,03 , 05 , 21 , 29 , 30,
200900075,2009,04,15,3,03 , 23 , 29 , 35 , 38,
200900076,2009,04,16,4,04 , 11 , 15 , 25 , 30,
200900077,2009,04,17,5,07 , 08 , 32 , 33 , 39,
200900078,2009,04,20,1,01 , 03 , 29 , 37 , 39,
200900079,2009,04,21,2,11 , 16 , 20 , 27 , 28,
200900080,2009,04,22,3,02 , 17 , 20 , 36 , 38,
200900081,2009,04,23,4,01 , 02 , 21 , 30 , 31,
200900082,2009,04,24,5,11 , 20 , 28 , 36 , 38,
200900083,2009,04,27,1,03 , 09 , 16 , 23 , 29,
200900084,2009,04,28,2,02 , 07 , 35 , 36 , 38,
200900085,2009,04,29,3,01 , 07 , 13 , 19 , 20,
200900086,2009,04,30,4,15 , 16 , 22 , 27 , 37,
200900087,2009,05,01,5,12 , 13 , 29 , 31 , 36,
200900088,2009,05,04,1,12 , 15 , 16 , 29 , 33,
200900089,2009,05,05,2,06 , 22 , 28 , 34 , 37,
200900090,2009,05,06,3,05 , 07 , 16 , 35 , 39,
200900091,2009,05,07,4,19 , 20 , 21 , 26 , 30,
200900092,2009,05,08,5,01 , 14 , 22 , 33 , 34,
200900093,2009,05,11,1,01 , 10 , 16 , 24 , 39,
200900094,2009,05,12,2,01 , 09 , 11 , 31 , 34,
200900095,2009,05,13,3,11 , 16 , 20 , 30 , 37,
200900096,2009,05,14,4,09 , 10 , 20 , 33 , 37,
200900097,2009,05,15,5,24 , 25 , 26 , 37 , 39,
200900098,2009,05,18,1,03 , 12 , 13 , 36 , 38,
200900099,2009,05,19,2,03 , 09 , 11 , 29 , 31,
200900100,2009,05,20,3,09 , 15 , 18 , 22 , 23,
200900101,2009,05,21,4,02 , 13 , 20 , 32 , 39,
200900102,2009,05,22,5,03 , 11 , 12 , 27 , 34,
200900103,2009,05,25,1,01 , 27 , 30 , 33 , 39,
200900104,2009,05,26,2,01 , 07 , 16 , 34 , 36,
200900105,2009,05,27,3,14 , 17 , 21 , 26 , 32,
200900106,2009,05,28,4,09 , 11 , 30 , 34 , 38,
200900107,2009,05,29,5,05 , 06 , 09 , 25 , 38,
200900108,2009,06,01,1,01 , 20 , 21 , 29 , 31,
200900109,2009,06,02,2,01 , 04 , 06 , 12 , 18,
200900110,2009,06,03,3,08 , 10 , 20 , 24 , 37,
200900111,2009,06,04,4,15 , 19 , 25 , 28 , 36,
200900112,2009,06,05,5,02 , 12 , 14 , 15 , 38,
200900113,2009,06,08,1,09 , 13 , 22 , 27 , 33,
200900114,2009,06,09,2,06 , 23 , 31 , 34 , 38,
200900115,2009,06,10,3,12 , 24 , 27 , 31 , 35,
200900116,2009,06,11,4,14 , 15 , 19 , 25 , 33,
200900117,2009,06,12,5,04 , 19 , 33 , 34 , 35,
200900118,2009,06,15,1,07 , 13 , 18 , 21 , 27,
200900119,2009,06,16,2,04 , 06 , 15 , 19 , 20,
200900120,2009,06,17,3,07 , 12 , 16 , 27 , 36,
200900121,2009,06,18,4,01 , 11 , 19 , 24 , 29,
200900122,2009,06,19,5,06 , 12 , 18 , 21 , 37,
200900123,2009,06,22,1,10 , 17 , 21 , 25 , 34,
200900124,2009,06,23,2,17 , 20 , 21 , 31 , 32,
200900125,2009,06,24,3,16 , 21 , 22 , 34 , 38,
200900126,2009,06,25,4,02 , 10 , 19 , 28 , 38,
200900127,2009,06,26,5,13 , 15 , 20 , 27 , 39,
200900128,2009,06,29,1,03 , 07 , 09 , 15 , 24,
200900129,2009,06,30,2,01 , 11 , 21 , 29 , 31,
200900130,2009,07,01,3,09 , 11 , 25 , 32 , 33,
200900131,2009,07,02,4,04 , 10 , 25 , 30 , 31,
200900132,2009,07,03,5,02 , 04 , 14 , 29 , 35,
200900133,2009,07,06,1,03 , 06 , 07 , 13 , 23,
200900134,2009,07,07,2,01 , 22 , 27 , 30 , 36,
200900135,2009,07,08,3,12 , 13 , 22 , 24 , 33,
200900136,2009,07,09,4,06 , 17 , 21 , 35 , 37,
200900137,2009,07,10,5,03 , 15 , 25 , 26 , 31,
200900138,2009,07,13,1,14 , 16 , 31 , 36 , 37,
200900139,2009,07,14,2,03 , 04 , 07 , 15 , 23,
200900140,2009,07,15,3,02 , 05 , 27 , 36 , 37,
200900141,2009,07,16,4,02 , 10 , 21 , 37 , 39,
200900142,2009,07,17,5,01 , 03 , 06 , 15 , 33,
200900143,2009,07,20,1,04 , 08 , 09 , 17 , 38,
200900144,2009,07,21,2,03 , 17 , 24 , 25 , 32,
200900145,2009,07,22,3,03 , 06 , 10 , 13 , 22,
200900146,2009,07,23,4,01 , 03 , 24 , 32 , 39,
200900147,2009,07,24,5,14 , 28 , 30 , 33 , 34,
200900148,2009,07,27,1,05 , 08 , 36 , 37 , 38,
200900149,2009,07,28,2,03 , 13 , 19 , 21 , 37,
200900150,2009,07,29,3,02 , 15 , 23 , 24 , 33,
200900151,2009,07,30,4,03 , 09 , 18 , 34 , 38,
200900152,2009,07,31,5,13 , 14 , 16 , 17 , 32,
200900153,2009,08,03,1,01 , 06 , 20 , 23 , 26,
200900154,2009,08,04,2,10 , 12 , 14 , 18 , 34,
200900155,2009,08,05,3,02 , 10 , 25 , 29 , 37,
200900156,2009,08,06,4,16 , 17 , 28 , 32 , 33,
200900157,2009,08,07,5,01 , 08 , 14 , 25 , 37,
200900158,2009,08,10,1,03 , 12 , 19 , 23 , 39,
200900159,2009,08,11,2,05 , 18 , 22 , 23 , 32,
200900160,2009,08,12,3,05 , 08 , 17 , 32 , 37,
200900161,2009,08,13,4,08 , 11 , 15 , 17 , 31,
200900162,2009,08,14,5,08 , 25 , 28 , 30 , 37,
200900163,2009,08,17,1,01 , 10 , 25 , 34 , 38,
200900164,2009,08,18,2,06 , 07 , 15 , 17 , 26,
200900165,2009,08,19,3,06 , 14 , 20 , 35 , 36,
200900166,2009,08,20,4,09 , 12 , 14 , 16 , 34,
200900167,2009,08,21,5,17 , 23 , 26 , 28 , 31,
200900168,2009,08,24,1,01 , 18 , 22 , 27 , 39,
200900169,2009,08,25,2,07 , 14 , 17 , 29 , 37,
200900170,2009,08,26,3,07 , 10 , 17 , 19 , 26,
200900171,2009,08,27,4,24 , 26 , 28 , 29 , 37,
200900172,2009,08,28,5,09 , 16 , 21 , 24 , 29,
200900173,2009,08,31,1,01 , 05 , 16 , 20 , 38,
200900174,2009,09,01,2,02 , 15 , 22 , 32 , 35,
200900175,2009,09,02,3,02 , 04 , 07 , 34 , 38,
200900176,2009,09,03,4,10 , 17 , 23 , 26 , 39,
200900177,2009,09,04,5,09 , 17 , 27 , 32 , 38,
200900178,2009,09,07,1,09 , 11 , 22 , 27 , 29,
200900179,2009,09,08,2,01 , 11 , 26 , 27 , 31,
200900180,2009,09,09,3,01 , 22 , 26 , 29 , 31,
200900181,2009,09,10,4,13 , 15 , 16 , 18 , 26,
200900182,2009,09,11,5,16 , 25 , 26 , 32 , 33,
200900183,2009,09,14,1,08 , 13 , 14 , 26 , 27,
200900184,2009,09,15,2,06 , 14 , 27 , 30 , 31,
200900185,2009,09,16,3,08 , 23 , 27 , 28 , 38,
200900186,2009,09,17,4,07 , 19 , 23 , 30 , 39,
200900187,2009,09,18,5,11 , 12 , 15 , 22 , 38,
200900188,2009,09,21,1,04 , 14 , 24 , 27 , 34,
200900189,2009,09,22,2,09 , 14 , 18 , 27 , 32,
200900190,2009,09,23,3,03 , 09 , 13 , 37 , 38,
200900191,2009,09,24,4,02 , 09 , 10 , 21 , 37,
200900192,2009,09,25,5,03 , 05 , 14 , 16 , 20,
200900193,2009,09,28,1,06 , 26 , 31 , 32 , 33,
200900194,2009,09,29,2,11 , 24 , 31 , 32 , 34,
200900195,2009,09,30,3,05 , 07 , 11 , 16 , 23,
200900196,2009,10,01,4,07 , 14 , 24 , 31 , 35,
200900197,2009,10,02,5,14 , 24 , 26 , 31 , 36,
200900198,2009,10,05,1,18 , 20 , 23 , 24 , 30,
200900199,2009,10,06,2,15 , 18 , 22 , 25 , 29,
200900200,2009,10,07,3,03 , 05 , 08 , 09 , 35,
200900201,2009,10,08,4,02 , 26 , 31 , 33 , 34,
200900202,2009,10,09,5,01 , 08 , 28 , 35 , 38,
200900203,2009,10,12,1,02 , 09 , 17 , 27 , 29,
200900204,2009,10,13,2,06 , 13 , 24 , 26 , 31,
200900205,2009,10,14,3,03 , 09 , 10 , 23 , 26,
200900206,2009,10,15,4,07 , 13 , 18 , 28 , 38,
200900207,2009,10,16,5,02 , 11 , 16 , 19 , 23,
200900208,2009,10,19,1,12 , 20 , 23 , 34 , 36,
200900209,2009,10,20,2,10 , 11 , 15 , 17 , 30,
200900210,2009,10,21,3,15 , 21 , 23 , 36 , 39,
200900211,2009,10,22,4,07 , 10 , 24 , 31 , 32,
200900212,2009,10,23,5,02 , 15 , 21 , 23 , 37,
200900213,2009,10,26,1,06 , 17 , 23 , 29 , 37,
200900214,2009,10,27,2,06 , 19 , 22 , 25 , 29,
200900215,2009,10,28,3,01 , 13 , 18 , 27 , 34,
200900216,2009,10,29,4,03 , 06 , 15 , 17 , 26,
200900217,2009,10,30,5,05 , 14 , 22 , 37 , 38,
200900218,2009,11,02,1,03 , 04 , 17 , 23 , 26,
200900219,2009,11,03,2,07 , 30 , 32 , 35 , 39,
200900220,2009,11,04,3,02 , 09 , 10 , 27 , 35,
200900221,2009,11,05,4,05 , 11 , 15 , 26 , 39,
200900222,2009,11,06,5,08 , 10 , 20 , 21 , 35,
200900223,2009,11,09,1,06 , 17 , 18 , 31 , 37,
200900224,2009,11,10,2,08 , 12 , 26 , 27 , 30,
200900225,2009,11,11,3,13 , 28 , 33 , 37 , 39,
200900226,2009,11,12,4,12 , 22 , 26 , 28 , 38,
200900227,2009,11,13,5,01 , 05 , 28 , 31 , 34,
200900228,2009,11,16,1,11 , 16 , 34 , 35 , 36,
200900229,2009,11,17,2,02 , 06 , 19 , 28 , 32,
200900230,2009,11,18,3,05 , 14 , 15 , 26 , 37,
200900231,2009,11,19,4,22 , 23 , 25 , 31 , 34,
200900232,2009,11,20,5,05 , 10 , 17 , 28 , 38,
200900233,2009,11,23,1,05 , 25 , 27 , 32 , 39,
200900234,2009,11,24,2,03 , 10 , 17 , 18 , 23,
200900235,2009,11,25,3,06 , 10 , 11 , 18 , 37,
200900236,2009,11,26,4,09 , 14 , 27 , 28 , 38,
200900237,2009,11,27,5,07 , 15 , 24 , 31 , 38,
200900238,2009,11,30,1,10 , 13 , 22 , 29 , 30,
200900239,2009,12,01,2,02 , 07 , 08 , 25 , 29,
200900240,2009,12,02,3,14 , 25 , 33 , 36 , 38,
200900241,2009,12,03,4,04 , 08 , 18 , 21 , 23,
200900242,2009,12,04,5,14 , 15 , 17 , 34 , 37,
200900243,2009,12,07,1,09 , 10 , 25 , 31 , 33,
200900244,2009,12,08,2,01 , 05 , 11 , 15 , 35,
200900245,2009,12,09,3,07 , 16 , 29 , 35 , 37,
200900246,2009,12,10,4,07 , 14 , 15 , 24 , 28,
200900247,2009,12,11,5,06 , 09 , 26 , 27 , 29,
200900248,2009,12,14,1,06 , 10 , 16 , 27 , 28,
200900249,2009,12,15,2,19 , 25 , 26 , 30 , 35,
200900250,2009,12,16,3,10 , 19 , 30 , 37 , 39,
200900251,2009,12,17,4,04 , 15 , 21 , 37 , 39,
200900252,2009,12,18,5,05 , 20 , 21 , 25 , 37,
200900253,2009,12,21,1,18 , 22 , 26 , 29 , 32,
200900254,2009,12,22,2,02 , 05 , 07 , 10 , 17,
200900255,2009,12,23,3,02 , 08 , 15 , 30 , 35,
200900256,2009,12,24,4,02 , 11 , 19 , 20 , 36,
200900257,2009,12,25,5,02 , 15 , 17 , 19 , 28,
200900258,2009,12,28,1,03 , 05 , 10 , 13 , 29,
200900259,2009,12,29,2,05 , 18 , 27 , 28 , 35,
200900260,2009,12,30,3,07 , 12 , 13 , 31 , 34,
200900261,2009,12,31,4,06 , 07 , 21 , 31 , 39,
201000001,2010,01,01,5,03 , 04 , 05 , 23 , 27,
201000002,2010,01,04,1,04 , 14 , 19 , 27 , 31,
201000003,2010,01,05,2,03 , 05 , 15 , 27 , 35,
201000004,2010,01,06,3,11 , 25 , 28 , 37 , 39,
201000005,2010,01,07,4,06 , 24 , 26 , 30 , 34,
201000006,2010,01,08,5,11 , 16 , 17 , 18 , 30,
201000007,2010,01,11,1,17 , 19 , 24 , 27 , 29,
201000008,2010,01,12,2,01 , 19 , 27 , 30 , 37,
201000009,2010,01,13,3,08 , 16 , 33 , 36 , 39,
201000010,2010,01,14,4,12 , 16 , 28 , 32 , 33,
201000011,2010,01,15,5,13 , 29 , 31 , 32 , 38,
201000012,2010,01,18,1,05 , 14 , 33 , 36 , 38,
201000013,2010,01,19,2,10 , 11 , 23 , 25 , 32,
201000014,2010,01,20,3,14 , 19 , 28 , 33 , 39,
201000015,2010,01,21,4,07 , 11 , 18 , 29 , 37,
201000016,2010,01,22,5,01 , 12 , 18 , 25 , 35,
201000017,2010,01,25,1,12 , 19 , 22 , 23 , 31,
201000018,2010,01,26,2,02 , 05 , 06 , 09 , 23,
201000019,2010,01,27,3,07 , 08 , 14 , 25 , 38,
201000020,2010,01,28,4,01 , 03 , 11 , 32 , 36,
201000021,2010,01,29,5,11 , 15 , 17 , 22 , 30,
201000022,2010,02,01,1,02 , 07 , 22 , 30 , 35,
201000023,2010,02,02,2,05 , 16 , 20 , 37 , 38,
201000024,2010,02,03,3,03 , 15 , 32 , 35 , 38,
201000025,2010,02,04,4,02 , 04 , 11 , 16 , 25,
201000026,2010,02,05,5,01 , 05 , 15 , 21 , 25,
201000027,2010,02,08,1,13 , 27 , 31 , 35 , 39,
201000028,2010,02,09,2,04 , 06 , 24 , 26 , 32,
201000029,2010,02,10,3,07 , 13 , 19 , 36 , 38,
201000030,2010,02,11,4,06 , 09 , 23 , 27 , 31,
201000031,2010,02,12,5,11 , 21 , 23 , 26 , 38,
201000032,2010,02,15,1,01 , 02 , 09 , 11 , 28,
201000033,2010,02,16,2,18 , 19 , 27 , 35 , 39,
201000034,2010,02,17,3,04 , 07 , 08 , 28 , 34,
201000035,2010,02,18,4,09 , 11 , 24 , 26 , 39,
201000036,2010,02,19,5,06 , 21 , 22 , 24 , 32,
201000037,2010,02,22,1,02 , 09 , 15 , 22 , 26,
201000038,2010,02,23,2,09 , 20 , 27 , 33 , 36,
201000039,2010,02,24,3,05 , 16 , 17 , 28 , 39,
201000040,2010,02,25,4,04 , 09 , 13 , 27 , 37,
201000041,2010,02,26,5,09 , 18 , 19 , 25 , 32,
201000042,2010,03,01,1,03 , 06 , 10 , 25 , 34,
201000043,2010,03,02,2,07 , 08 , 20 , 25 , 29,
201000044,2010,03,03,3,04 , 07 , 15 , 26 , 33,
201000045,2010,03,04,4,02 , 05 , 10 , 21 , 34,
201000046,2010,03,05,5,11 , 14 , 20 , 35 , 39,
201000047,2010,03,08,1,07 , 11 , 19 , 21 , 27,
201000048,2010,03,09,2,05 , 11 , 12 , 14 , 28,
201000049,2010,03,10,3,02 , 07 , 16 , 30 , 39,
201000050,2010,03,11,4,01 , 03 , 17 , 30 , 38,
201000051,2010,03,12,5,01 , 10 , 19 , 22 , 28,
201000052,2010,03,15,1,04 , 10 , 18 , 22 , 25,
201000053,2010,03,16,2,04 , 06 , 10 , 33 , 37,
201000054,2010,03,17,3,03 , 28 , 33 , 34 , 38,
201000055,2010,03,18,4,03 , 06 , 24 , 25 , 37,
201000056,2010,03,19,5,08 , 14 , 28 , 29 , 35,
201000057,2010,03,22,1,02 , 23 , 25 , 29 , 32,
201000058,2010,03,23,2,09 , 18 , 26 , 32 , 34,
201000059,2010,03,24,3,30 , 31 , 32 , 34 , 35,
201000060,2010,03,25,4,09 , 13 , 26 , 34 , 39,
201000061,2010,03,26,5,09 , 10 , 12 , 22 , 37,
201000062,2010,03,29,1,10 , 12 , 14 , 18 , 34,
201000063,2010,03,30,2,16 , 21 , 25 , 31 , 33,
201000064,2010,03,31,3,01 , 09 , 12 , 19 , 28,
201000065,2010,04,01,4,02 , 17 , 35 , 37 , 38,
201000066,2010,04,02,5,07 , 20 , 23 , 31 , 39,
201000067,2010,04,05,1,07 , 17 , 18 , 35 , 37,
201000068,2010,04,06,2,25 , 28 , 29 , 36 , 37,
201000069,2010,04,07,3,04 , 16 , 29 , 32 , 36,
201000070,2010,04,08,4,08 , 10 , 15 , 17 , 26,
201000071,2010,04,09,5,05 , 14 , 18 , 23 , 36,
201000072,2010,04,12,1,12 , 15 , 24 , 30 , 35,
201000073,2010,04,13,2,09 , 12 , 21 , 22 , 27,
201000074,2010,04,14,3,05 , 12 , 15 , 35 , 36,
201000075,2010,04,15,4,01 , 04 , 11 , 18 , 23,
201000076,2010,04,16,5,01 , 05 , 20 , 24 , 37,
201000077,2010,04,19,1,03 , 15 , 19 , 26 , 27,
201000078,2010,04,20,2,04 , 06 , 10 , 28 , 32,
201000079,2010,04,21,3,02 , 03 , 12 , 21 , 25,
201000080,2010,04,22,4,03 , 04 , 05 , 06 , 09,
201000081,2010,04,23,5,08 , 15 , 27 , 35 , 36,
201000082,2010,04,26,1,12 , 22 , 27 , 31 , 39,
201000083,2010,04,27,2,01 , 13 , 19 , 29 , 33,
201000084,2010,04,28,3,05 , 06 , 13 , 37 , 38,
201000085,2010,04,29,4,14 , 15 , 27 , 31 , 35,
201000086,2010,04,30,5,15 , 17 , 21 , 28 , 31,
201000087,2010,05,03,1,05 , 10 , 16 , 19 , 38,
